pm2_5,pm10,ozone,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,timestamp,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,wind_direction_10m,precipitation
38.3,85.7,42.0,416.0,19.8,5.9,2024-09-05 22:00:00,30.5,76,1000.2,10.6,162,0.0
37.5,86.4,43.0,378.0,16.9,5.7,2024-09-05 23:00:00,30.0,80,1000.1,9.4,182,0.0
35.3,83.1,40.0,349.0,15.9,5.4,2024-09-06 00:00:00,29.6,82,1000.1,7.7,169,0.0
32.8,77.1,36.0,318.0,15.4,5.1,2024-09-06 01:00:00,29.1,84,1000.0,6.7,164,0.0
30.3,68.9,32.0,288.0,14.9,4.7,2024-09-06 02:00:00,28.7,86,999.6,7.9,164,0.0
27.1,59.6,28.0,258.0,14.2,4.3,2024-09-06 03:00:00,28.4,88,999.7,7.9,156,0.0
23.7,50.9,24.0,229.0,13.4,4.0,2024-09-06 04:00:00,27.8,91,999.8,9.1,173,0.0
23.1,48.7,20.0,250.0,14.4,3.9,2024-09-06 05:00:00,27.4,94,1000.2,6.9,186,0.0
20.4,45.3,20.0,247.0,12.8,3.7,2024-09-06 06:00:00,28.5,91,1000.2,6.3,193,0.0
18.9,41.8,21.0,242.0,10.5,3.5,2024-09-06 07:00:00,28.9,88,1001.0,6.6,171,0.0
18.4,47.0,28.0,233.0,8.2,3.5,2024-09-06 08:00:00,30.2,81,1001.8,7.6,175,0.0
19.0,58.4,47.0,217.0,6.0,4.0,2024-09-06 09:00:00,31.5,75,1002.5,8.0,172,0.0
21.2,71.5,72.0,196.0,3.8,4.7,2024-09-06 10:00:00,32.8,70,1002.8,8.7,173,0.0
25.3,92.0,91.0,180.0,2.2,5.2,2024-09-06 11:00:00,33.9,64,1002.7,8.4,170,0.0
27.5,102.7,100.0,171.0,1.4,5.4,2024-09-06 12:00:00,34.8,60,1002.3,8.0,170,0.0
28.5,107.3,104.0,166.0,1.3,5.4,2024-09-06 13:00:00,35.2,58,1001.6,8.0,175,0.0
28.8,108.7,105.0,164.0,1.3,5.4,2024-09-06 14:00:00,35.4,57,1000.7,7.6,175,0.0
28.8,108.3,107.0,154.0,0.8,5.3,2024-09-06 15:00:00,35.5,55,1000.0,7.2,177,0.0
28.9,108.0,106.0,146.0,0.5,5.2,2024-09-06 16:00:00,35.4,54,999.6,6.9,186,0.0
25.1,91.5,107.0,181.0,2.4,4.5,2024-09-06 17:00:00,35.0,54,999.5,6.3,193,0.0
27.2,85.4,89.0,271.0,9.3,4.8,2024-09-06 18:00:00,33.9,64,999.9,4.1,218,0.0
32.7,84.5,65.0,394.0,18.8,5.1,2024-09-06 19:00:00,32.1,67,1000.2,6.7,216,0.0
35.9,83.4,47.0,472.0,24.7,5.4,2024-09-06 20:00:00,31.2,69,1001.1,7.6,185,0.0
34.5,78.0,43.0,464.0,23.7,5.6,2024-09-06 21:00:00,30.6,71,1001.9,8.3,185,0.0
32.8,74.0,45.0,412.0,19.3,5.8,2024-09-06 22:00:00,30.3,70,1002.3,9.5,189,0.0
31.0,70.3,46.0,361.0,15.6,5.8,2024-09-06 23:00:00,29.6,74,1002.9,6.5,186,0.0
29.2,67.1,43.0,325.0,14.2,5.6,2024-09-07 00:00:00,28.9,80,1002.9,6.3,204,0.0
27.8,63.8,40.0,291.0,13.6,5.3,2024-09-07 01:00:00,28.8,81,1002.4,4.7,184,0.0
26.3,60.1,36.0,262.0,13.1,4.9,2024-09-07 02:00:00,28.5,83,1002.3,6.5,180,0.0
24.6,55.6,31.0,239.0,12.7,4.4,2024-09-07 03:00:00,28.0,87,1002.0,6.8,183,0.0
23.0,52.5,26.0,221.0,12.6,3.8,2024-09-07 04:00:00,27.6,91,1002.0,7.2,180,0.0
21.2,48.8,24.0,221.0,12.2,3.5,2024-09-07 05:00:00,27.1,93,1002.4,6.6,167,0.0
20.3,48.8,23.0,230.0,11.2,3.3,2024-09-07 06:00:00,28.0,88,1002.4,7.2,177,0.0
20.5,51.5,22.0,241.0,9.8,3.1,2024-09-07 07:00:00,28.3,88,1003.0,6.2,170,0.0
20.6,57.3,28.0,243.0,8.1,3.0,2024-09-07 08:00:00,29.6,83,1003.5,4.6,198,0.0
21.4,70.8,46.0,225.0,6.0,3.3,2024-09-07 09:00:00,31.2,76,1004.3,4.1,195,0.0
24.0,90.1,71.0,197.0,3.6,3.8,2024-09-07 10:00:00,32.9,68,1004.7,3.6,180,0.0
26.1,101.3,91.0,176.0,1.9,4.0,2024-09-07 11:00:00,34.1,62,1004.4,5.9,191,0.0
26.1,99.7,101.0,169.0,1.2,3.8,2024-09-07 12:00:00,35.2,57,1003.7,6.3,193,0.0
25.6,97.6,105.0,169.0,1.2,3.4,2024-09-07 13:00:00,35.9,53,1003.3,5.9,169,0.0
25.1,95.9,107.0,171.0,1.3,3.1,2024-09-07 14:00:00,36.4,50,1002.3,6.2,190,0.0
24.7,94.5,109.0,165.0,0.9,2.9,2024-09-07 15:00:00,36.6,49,1001.6,7.8,214,0.0
24.8,92.7,109.0,160.0,0.8,2.7,2024-09-07 16:00:00,36.3,48,1001.4,8.7,225,0.0
23.1,85.4,106.0,188.0,2.4,2.5,2024-09-07 17:00:00,35.7,48,1001.1,8.5,208,0.0
25.3,74.0,90.0,262.0,7.9,2.8,2024-09-07 18:00:00,34.6,56,1001.3,9.0,196,0.0
30.2,75.7,68.0,363.0,15.3,3.1,2024-09-07 19:00:00,33.4,59,1001.6,10.7,200,0.0
32.2,74.7,52.0,426.0,19.9,3.5,2024-09-07 20:00:00,32.5,64,1002.3,10.5,207,0.0
31.8,71.7,49.0,415.0,18.9,3.8,2024-09-07 21:00:00,31.9,67,1003.4,9.7,207,0.0
31.2,68.7,51.0,365.0,15.1,4.2,2024-09-07 22:00:00,31.3,70,1004.0,9.5,205,0.0
30.3,64.0,55.0,320.0,11.9,4.7,2024-09-07 23:00:00,30.8,73,1003.9,10.3,209,0.0
29.7,61.5,59.0,291.0,10.3,5.7,2024-09-08 00:00:00,30.3,74,1004.0,11.0,218,0.0
29.8,61.0,63.0,267.0,9.3,6.9,2024-09-08 01:00:00,29.8,75,1004.1,11.0,212,0.0
29.7,60.8,64.0,252.0,9.0,7.8,2024-09-08 02:00:00,29.3,77,1003.6,11.6,196,0.0
29.6,60.3,59.0,252.0,9.7,8.2,2024-09-08 03:00:00,28.9,79,1003.2,11.6,185,0.0
28.8,58.2,50.0,261.0,11.1,8.2,2024-09-08 04:00:00,28.4,81,1003.5,8.3,180,0.0
28.9,59.4,43.0,285.0,12.7,8.0,2024-09-08 05:00:00,28.0,84,1003.6,6.5,177,0.0
28.1,58.6,41.0,302.0,12.4,7.8,2024-09-08 06:00:00,28.5,84,1004.0,4.0,170,0.0
29.0,61.0,40.0,324.0,11.8,7.4,2024-09-08 07:00:00,28.9,82,1004.5,6.0,197,0.0
27.3,63.1,45.0,328.0,10.5,7.0,2024-09-08 08:00:00,30.1,78,1005.0,6.6,193,0.0
26.5,71.0,64.0,297.0,7.9,6.5,2024-09-08 09:00:00,31.8,71,1005.2,6.7,196,0.0
27.2,84.8,89.0,248.0,4.6,5.9,2024-09-08 10:00:00,33.5,64,1005.0,5.8,187,0.0
25.7,85.7,108.0,209.0,2.1,5.2,2024-09-08 11:00:00,34.9,55,1004.7,5.4,184,0.0
23.9,82.9,114.0,193.0,1.2,4.3,2024-09-08 12:00:00,35.9,49,1004.0,6.5,186,0.0
22.3,79.2,112.0,187.0,1.1,3.3,2024-09-08 13:00:00,36.6,47,1003.2,7.2,186,0.0
21.2,75.9,110.0,184.0,1.2,2.6,2024-09-08 14:00:00,37.0,45,1002.4,8.7,185,0.0
20.7,73.1,110.0,172.0,0.7,2.2,2024-09-08 15:00:00,37.1,44,1001.7,9.6,193,0.0
20.4,70.1,109.0,164.0,0.5,2.0,2024-09-08 16:00:00,37.0,43,1001.1,9.5,209,0.0
20.3,66.6,100.0,185.0,2.3,2.1,2024-09-08 17:00:00,36.4,43,1001.0,9.2,222,0.0
22.2,56.7,86.0,251.0,7.2,2.4,2024-09-08 18:00:00,34.9,55,1001.5,4.8,222,0.0
26.3,57.6,68.0,342.0,14.0,2.8,2024-09-08 19:00:00,33.6,58,1001.4,7.0,215,0.0
29.0,59.5,55.0,401.0,18.2,3.4,2024-09-08 20:00:00,33.0,59,1001.7,9.5,233,0.0
29.7,59.0,54.0,402.0,17.6,4.3,2024-09-08 21:00:00,32.0,60,1002.7,10.7,225,0.0
29.8,57.6,59.0,371.0,14.6,5.4,2024-09-08 22:00:00,31.5,63,1003.3,9.4,223,0.0
28.9,55.8,64.0,338.0,11.9,6.4,2024-09-08 23:00:00,31.0,66,1003.2,11.2,222,0.0
27.5,54.5,67.0,308.0,10.5,7.6,2024-09-09 00:00:00,30.5,68,1002.9,11.0,212,0.0
26.9,54.0,69.0,276.0,9.5,8.8,2024-09-09 01:00:00,30.0,71,1002.3,10.2,203,0.0
25.7,51.8,67.0,251.0,9.0,9.2,2024-09-09 02:00:00,29.4,75,1001.7,10.0,201,0.0
23.9,48.5,59.0,238.0,9.5,8.3,2024-09-09 03:00:00,28.7,80,1001.3,8.1,201,0.0
21.8,44.8,47.0,232.0,10.6,6.7,2024-09-09 04:00:00,28.2,84,1001.1,6.6,202,0.0
20.1,42.5,41.0,235.0,11.0,5.8,2024-09-09 05:00:00,27.7,87,1001.4,5.8,187,0.0
19.0,42.7,38.0,240.0,10.5,5.0,2024-09-09 06:00:00,28.1,85,1001.9,6.0,197,0.0
19.5,44.6,34.0,246.0,9.8,3.9,2024-09-09 07:00:00,28.5,84,1002.4,6.6,193,0.0
18.3,51.2,36.0,244.0,8.6,3.4,2024-09-09 08:00:00,29.8,79,1002.6,5.8,187,0.0
18.4,60.1,51.0,226.0,6.7,4.1,2024-09-09 09:00:00,31.5,72,1002.6,5.8,176,0.0
20.1,73.1,72.0,200.0,4.3,5.5,2024-09-09 10:00:00,33.3,64,1002.6,5.7,162,0.0
22.4,83.6,89.0,178.0,2.5,6.6,2024-09-09 11:00:00,34.8,56,1002.2,5.8,150,0.0
23.9,88.2,98.0,166.0,1.6,7.1,2024-09-09 12:00:00,36.1,46,1001.4,6.8,162,0.0
24.7,89.2,103.0,159.0,1.3,7.4,2024-09-09 13:00:00,37.0,40,1000.5,7.9,177,0.0
25.4,89.6,106.0,155.0,1.3,7.6,2024-09-09 14:00:00,37.5,37,999.7,8.6,195,0.0
26.1,89.6,110.0,143.0,0.6,7.6,2024-09-09 15:00:00,37.6,35,998.8,8.4,205,0.0
26.8,89.9,112.0,134.0,0.1,7.6,2024-09-09 16:00:00,37.5,34,998.1,7.9,210,0.0
25.0,83.8,103.0,158.0,2.4,6.3,2024-09-09 17:00:00,36.9,36,998.0,7.7,217,0.0
28.5,74.7,87.0,252.0,9.2,6.5,2024-09-09 18:00:00,34.5,52,998.4,4.8,228,0.0
33.9,81.7,65.0,379.0,18.5,6.8,2024-09-09 19:00:00,32.1,59,998.4,8.7,228,0.0
38.4,86.4,50.0,458.0,24.0,7.1,2024-09-09 20:00:00,31.8,58,998.9,6.4,232,0.0
38.4,81.7,50.0,444.0,22.2,7.2,2024-09-09 21:00:00,31.5,59,999.8,9.7,219,0.0
36.7,75.4,56.0,381.0,16.8,7.2,2024-09-09 22:00:00,30.9,64,1000.3,10.5,218,0.0
33.4,68.2,62.0,322.0,12.2,7.3,2024-09-09 23:00:00,30.5,70,1000.3,10.4,224,0.0
30.4,63.3,65.0,283.0,10.1,7.7,2024-09-10 00:00:00,30.1,73,1000.1,10.5,221,0.0
28.1,61.2,67.0,248.0,8.8,8.1,2024-09-10 01:00:00,29.4,77,999.8,8.7,197,0.0
26.4,61.0,65.0,223.0,8.3,8.1,2024-09-10 02:00:00,28.8,80,999.5,7.5,163,0.0
24.9,61.2,57.0,213.0,8.8,7.4,2024-09-10 03:00:00,27.9,83,999.4,7.1,195,0.0
23.6,61.5,45.0,213.0,10.0,6.3,2024-09-10 04:00:00,27.3,85,999.5,7.2,186,0.0
24.1,59.8,39.0,237.0,11.4,6.0,2024-09-10 05:00:00,26.9,87,999.8,6.8,180,0.0
23.2,62.9,36.0,243.0,10.7,5.5,2024-09-10 06:00:00,27.3,85,1000.3,6.8,198,0.0
23.1,66.4,32.0,251.0,9.7,4.8,2024-09-10 07:00:00,27.5,83,1000.6,7.3,191,0.0
22.6,72.4,35.0,251.0,8.4,4.2,2024-09-10 08:00:00,28.6,78,1001.1,7.3,169,0.0
23.2,85.0,51.0,235.0,6.4,3.8,2024-09-10 09:00:00,30.3,71,1001.7,8.4,160,0.0
25.7,105.0,74.0,211.0,4.1,3.6,2024-09-10 10:00:00,32.0,64,1001.8,8.6,158,0.0
28.0,115.7,92.0,191.0,2.4,3.4,2024-09-10 11:00:00,33.4,59,1001.5,7.1,150,0.0
29.0,116.9,101.0,179.0,1.6,3.3,2024-09-10 12:00:00,35.0,49,1000.9,6.1,152,0.0
29.3,112.7,105.0,171.0,1.3,3.4,2024-09-10 13:00:00,36.2,41,1000.1,6.3,167,0.0
29.2,107.1,108.0,166.0,1.3,3.4,2024-09-10 14:00:00,37.0,37,999.1,7.6,188,0.0
29.0,103.6,112.0,151.0,0.4,3.4,2024-09-10 15:00:00,37.3,35,998.3,8.8,199,0.0
29.0,101.7,114.0,139.0,0.0,3.4,2024-09-10 16:00:00,37.2,34,997.8,8.6,213,0.0
26.9,93.4,110.0,189.0,2.4,3.3,2024-09-10 17:00:00,36.6,36,997.7,8.2,229,0.0
30.4,83.6,93.0,322.0,11.9,3.9,2024-09-10 18:00:00,35.1,44,998.0,6.4,254,0.0
38.2,93.1,70.0,507.0,25.1,4.7,2024-09-10 19:00:00,33.5,46,998.1,9.2,281,0.0
47.3,107.6,51.0,658.0,35.1,5.4,2024-09-10 20:00:00,32.0,51,999.0,6.6,257,0.0
55.4,120.6,40.0,757.0,39.8,6.0,2024-09-10 21:00:00,31.2,56,1000.0,6.9,231,0.0
60.8,128.1,32.0,822.0,41.3,6.6,2024-09-10 22:00:00,30.4,63,1000.4,6.4,218,0.0
55.1,108.0,30.0,821.0,39.6,7.1,2024-09-10 23:00:00,30.0,68,1000.6,7.6,205,0.0
47.0,89.4,36.0,710.0,32.5,7.7,2024-09-11 00:00:00,29.8,71,1000.6,9.4,227,0.0
39.9,75.0,47.0,534.0,22.2,8.3,2024-09-11 01:00:00,29.4,74,1000.2,7.4,241,0.0
35.3,67.5,54.0,394.0,14.4,8.6,2024-09-11 02:00:00,28.8,77,999.8,6.4,227,0.0
32.2,63.6,52.0,331.0,12.0,8.4,2024-09-11 03:00:00,28.4,79,999.6,7.1,229,0.0
30.4,61.7,47.0,304.0,12.1,8.0,2024-09-11 04:00:00,27.7,82,1000.1,5.9,223,0.0
35.5,71.7,29.0,424.0,19.4,6.9,2024-09-11 05:00:00,27.2,85,1000.7,6.5,186,0.0
34.1,70.5,31.0,418.0,17.4,6.9,2024-09-11 06:00:00,27.8,81,1000.7,6.3,204,0.0
34.0,69.2,34.0,408.0,14.6,6.9,2024-09-11 07:00:00,28.2,80,1001.3,5.7,198,0.0
32.5,73.8,45.0,386.0,11.6,6.8,2024-09-11 08:00:00,29.8,74,1002.0,4.7,212,0.0
32.2,86.4,70.0,342.0,8.2,6.7,2024-09-11 09:00:00,32.0,66,1002.4,5.0,210,0.0
33.9,99.0,102.0,287.0,4.7,6.6,2024-09-11 10:00:00,33.8,59,1002.5,2.0,225,0.0
33.3,98.3,125.0,244.0,2.1,6.3,2024-09-11 11:00:00,35.2,53,1002.0,1.1,180,0.0
30.5,86.6,132.0,222.0,1.1,5.5,2024-09-11 12:00:00,36.5,46,1001.3,2.2,180,0.0
27.0,78.2,131.0,212.0,1.1,4.4,2024-09-11 13:00:00,37.6,39,1000.5,3.2,207,0.0
24.7,78.0,129.0,207.0,1.3,3.6,2024-09-11 14:00:00,38.4,34,999.8,4.8,207,0.0
23.6,76.4,131.0,195.0,0.8,3.2,2024-09-11 15:00:00,38.5,31,999.3,3.8,163,0.0
23.3,72.4,132.0,189.0,0.4,3.0,2024-09-11 16:00:00,38.6,31,999.0,3.8,139,0.0
22.9,67.8,133.0,228.0,2.5,2.9,2024-09-11 17:00:00,38.3,31,998.8,1.8,90,0.0
26.3,60.1,121.0,314.0,8.0,3.3,2024-09-11 18:00:00,35.8,46,999.8,4.2,340,0.0
33.4,67.3,103.0,436.0,15.8,3.9,2024-09-11 19:00:00,33.8,52,1000.2,5.5,302,0.0
39.1,76.4,88.0,551.0,22.6,4.5,2024-09-11 20:00:00,32.8,58,1000.7,5.8,266,0.0
44.5,86.8,77.0,663.0,28.0,5.1,2024-09-11 21:00:00,32.2,61,1001.3,5.7,252,0.0
49.7,97.1,68.0,768.0,32.5,5.7,2024-09-11 22:00:00,32.0,60,1001.4,7.4,247,0.0
53.3,102.7,61.0,812.0,33.8,6.1,2024-09-11 23:00:00,31.4,62,1001.0,8.3,268,0.0
50.5,94.8,58.0,751.0,29.6,6.0,2024-09-12 00:00:00,30.7,67,1000.9,8.6,272,0.0
45.1,82.2,57.0,629.0,22.3,5.7,2024-09-12 01:00:00,30.2,68,1000.5,8.4,260,0.0
41.3,75.7,55.0,530.0,17.0,5.4,2024-09-12 02:00:00,29.3,72,1000.1,5.5,247,0.0
39.3,73.6,50.0,487.0,16.5,5.4,2024-09-12 03:00:00,28.7,75,999.6,6.6,241,0.0
38.8,75.2,44.0,467.0,18.0,5.5,2024-09-12 04:00:00,28.3,79,999.5,6.3,193,0.0
44.8,90.1,38.0,606.0,24.6,4.9,2024-09-12 05:00:00,28.3,78,1000.1,4.8,193,0.0
44.0,89.2,41.0,599.0,22.1,5.0,2024-09-12 06:00:00,28.7,74,1000.4,5.9,218,0.0
43.7,87.8,46.0,585.0,18.6,5.2,2024-09-12 07:00:00,29.1,74,1000.7,7.9,204,0.0
41.1,83.1,56.0,544.0,14.7,5.1,2024-09-12 08:00:00,30.7,69,1001.3,6.2,190,0.0
33.6,79.2,77.0,451.0,10.3,4.5,2024-09-12 09:00:00,32.6,62,1001.6,7.6,188,0.0
29.5,75.7,103.0,331.0,5.6,3.6,2024-09-12 10:00:00,34.3,55,1001.5,8.8,199,0.0
26.8,74.7,122.0,239.0,2.2,3.3,2024-09-12 11:00:00,36.0,48,1000.8,11.3,207,0.0
26.4,77.3,127.0,202.0,0.9,3.9,2024-09-12 12:00:00,37.5,40,1000.2,13.4,207,0.0
27.5,83.8,125.0,193.0,1.0,5.1,2024-09-12 13:00:00,38.6,35,999.5,13.9,211,0.0
29.7,92.4,123.0,190.0,1.3,6.0,2024-09-12 14:00:00,39.1,32,998.6,13.2,215,0.0
31.7,99.0,124.0,180.0,1.2,6.5,2024-09-12 15:00:00,39.2,31,997.9,13.1,217,0.0
33.4,103.4,124.0,177.0,1.4,6.8,2024-09-12 16:00:00,38.9,32,997.5,13.3,218,0.0
36.4,104.5,119.0,197.0,2.8,7.4,2024-09-12 17:00:00,38.0,34,997.6,12.9,216,0.0
41.6,97.1,102.0,271.0,7.8,7.7,2024-09-12 18:00:00,35.5,43,997.9,8.2,209,0.0
47.6,105.7,80.0,369.0,14.6,8.1,2024-09-12 19:00:00,33.7,47,998.1,8.4,230,0.0
50.1,104.8,65.0,421.0,18.3,8.2,2024-09-12 20:00:00,32.4,52,998.7,8.7,222,0.0
46.8,94.5,68.0,382.0,15.8,8.0,2024-09-12 21:00:00,31.7,56,999.2,9.0,203,0.0
39.9,78.9,79.0,297.0,10.3,7.6,2024-09-12 22:00:00,31.5,57,999.6,15.9,176,0.0
37.5,76.4,84.0,228.0,6.1,7.0,2024-09-12 23:00:00,31.3,59,999.8,20.9,191,0.0
38.1,79.4,76.0,202.0,5.3,6.2,2024-09-13 00:00:00,30.1,62,1000.0,19.8,196,0.0
38.6,81.5,63.0,192.0,6.0,5.3,2024-09-13 01:00:00,28.9,67,999.4,17.1,188,0.0
38.0,81.7,52.0,185.0,6.6,4.5,2024-09-13 02:00:00,27.6,72,998.9,16.9,182,0.0
36.6,80.8,48.0,176.0,6.7,3.9,2024-09-13 03:00:00,26.6,77,998.7,14.8,180,0.0
34.7,78.9,46.0,170.0,6.8,3.4,2024-09-13 04:00:00,26.0,80,998.9,14.4,177,0.0
33.1,75.4,44.0,175.0,7.4,3.2,2024-09-13 05:00:00,25.5,82,999.3,14.0,179,0.0
31.2,78.2,44.0,181.0,7.1,3.1,2024-09-13 06:00:00,26.0,82,999.3,15.1,183,0.0
30.0,75.9,45.0,190.0,6.6,3.1,2024-09-13 07:00:00,26.3,80,999.6,12.3,185,0.0
28.8,80.6,50.0,194.0,5.8,3.3,2024-09-13 08:00:00,27.6,74,1000.4,11.2,184,0.0
28.0,87.1,61.0,189.0,4.5,4.1,2024-09-13 09:00:00,29.3,67,1000.6,10.1,184,0.0
28.6,96.2,76.0,179.0,3.0,5.2,2024-09-13 10:00:00,31.1,60,1000.6,9.0,182,0.0
30.2,103.4,89.0,172.0,1.9,6.1,2024-09-13 11:00:00,32.7,55,1000.2,7.9,183,0.0
32.2,109.4,98.0,170.0,1.4,6.6,2024-09-13 12:00:00,34.2,50,999.4,6.8,180,0.0
34.5,113.9,105.0,171.0,1.3,6.9,2024-09-13 13:00:00,35.5,46,998.8,6.8,180,0.0
36.6,117.1,110.0,173.0,1.4,7.0,2024-09-13 14:00:00,36.3,43,997.9,7.9,183,0.0
38.0,118.5,113.0,172.0,1.4,7.0,2024-09-13 15:00:00,36.9,40,997.1,8.3,182,0.0
38.6,117.1,114.0,171.0,1.6,6.8,2024-09-13 16:00:00,37.0,39,996.6,8.6,180,0.0
37.8,114.3,104.0,168.0,2.4,5.8,2024-09-13 17:00:00,36.4,41,996.4,10.1,182,0.0
39.2,97.1,92.0,218.0,5.9,5.9,2024-09-13 18:00:00,34.5,52,997.3,10.1,176,0.0
41.3,89.4,76.0,286.0,10.6,5.9,2024-09-13 19:00:00,32.8,57,997.4,11.5,180,0.0
41.4,83.6,64.0,324.0,13.4,5.9,2024-09-13 20:00:00,32.0,59,997.9,12.9,210,0.0
39.5,76.4,60.0,307.0,12.5,5.8,2024-09-13 21:00:00,31.2,63,998.9,11.8,218,0.0
34.3,65.2,59.0,261.0,9.7,5.6,2024-09-13 22:00:00,30.6,63,999.2,16.6,181,0.0
27.5,53.4,58.0,219.0,7.4,5.3,2024-09-13 23:00:00,29.7,60,999.2,19.1,184,0.0
21.9,45.4,54.0,191.0,6.5,4.8,2024-09-14 00:00:00,28.4,65,998.9,19.8,179,0.0
19.0,42.3,50.0,167.0,6.1,4.1,2024-09-14 01:00:00,27.2,70,998.7,19.1,177,0.0
17.9,41.2,46.0,150.0,5.9,3.5,2024-09-14 02:00:00,26.4,75,998.3,16.3,172,0.0
17.5,40.5,43.0,142.0,6.0,3.1,2024-09-14 03:00:00,25.9,78,998.3,13.8,165,0.0
17.2,39.7,42.0,141.0,6.4,2.9,2024-09-14 04:00:00,25.5,80,998.5,12.2,161,0.0
17.1,38.8,39.0,151.0,7.1,3.0,2024-09-14 05:00:00,25.2,82,998.7,11.5,160,0.0
17.4,40.2,39.0,159.0,6.8,3.0,2024-09-14 06:00:00,25.3,83,998.9,8.9,159,0.0
18.4,42.3,40.0,169.0,6.3,3.1,2024-09-14 07:00:00,25.6,82,999.4,10.2,148,0.0
18.3,45.8,45.0,174.0,5.6,3.3,2024-09-14 08:00:00,26.8,77,1000.1,11.6,154,0.0
18.6,51.5,57.0,170.0,4.4,3.7,2024-09-14 09:00:00,28.5,69,1000.4,10.7,166,0.0
19.4,57.0,72.0,162.0,2.9,4.3,2024-09-14 10:00:00,30.3,63,1000.4,8.7,175,0.0
20.3,61.2,85.0,155.0,1.8,4.7,2024-09-14 11:00:00,31.8,58,1000.3,6.2,173,0.0
21.1,63.8,93.0,153.0,1.3,4.9,2024-09-14 12:00:00,33.2,53,1000.0,5.2,164,0.0
21.8,65.7,100.0,152.0,1.2,5.1,2024-09-14 13:00:00,34.3,49,999.1,4.9,163,0.0
22.5,67.5,104.0,154.0,1.3,5.2,2024-09-14 14:00:00,35.2,44,998.1,5.1,172,0.0
23.2,69.2,108.0,144.0,0.6,5.3,2024-09-14 15:00:00,35.8,39,997.6,4.3,204,0.0
23.9,69.8,111.0,136.0,0.1,5.3,2024-09-14 16:00:00,36.0,37,997.3,4.1,218,0.0
23.7,78.9,105.0,166.0,2.3,4.4,2024-09-14 17:00:00,35.8,36,997.5,2.9,210,0.0
25.7,75.2,90.0,288.0,11.3,5.0,2024-09-14 18:00:00,34.0,64,998.4,3.1,216,0.0
34.6,88.0,70.0,455.0,23.6,5.9,2024-09-14 19:00:00,32.1,57,998.4,6.3,156,0.0
41.3,99.9,54.0,576.0,31.8,6.6,2024-09-14 20:00:00,30.5,64,999.0,6.8,205,0.0
44.0,97.3,47.0,614.0,32.4,6.9,2024-09-14 21:00:00,30.9,57,1000.4,11.0,238,0.0
44.1,90.6,45.0,605.0,29.0,6.9,2024-09-14 22:00:00,30.6,64,1000.9,8.0,234,0.0
44.5,88.9,43.0,572.0,25.1,6.7,2024-09-14 23:00:00,30.2,67,1000.8,8.4,223,0.0
42.3,84.3,40.0,509.0,21.7,6.2,2024-09-15 00:00:00,29.2,72,1000.8,12.4,170,0.0
36.2,70.3,37.0,422.0,17.9,5.5,2024-09-15 01:00:00,28.5,67,1000.9,15.5,181,0.0
28.9,55.3,35.0,342.0,14.5,4.9,2024-09-15 02:00:00,27.4,70,1000.8,13.3,180,0.0
22.1,42.3,34.0,278.0,11.8,4.4,2024-09-15 03:00:00,26.7,74,1001.1,10.8,184,0.0
17.2,33.3,34.0,221.0,9.6,4.0,2024-09-15 04:00:00,26.3,77,1001.1,10.9,174,0.0
22.2,41.3,26.0,269.0,12.3,3.4,2024-09-15 05:00:00,25.8,79,1001.6,11.1,167,0.0
17.8,34.8,26.0,256.0,10.9,3.3,2024-09-15 06:00:00,26.6,77,1001.2,12.0,171,0.0
15.8,30.6,28.0,237.0,8.9,3.2,2024-09-15 07:00:00,26.7,77,1001.9,12.7,165,0.0
14.7,30.2,34.0,219.0,6.9,3.2,2024-09-15 08:00:00,27.9,73,1002.7,14.5,166,0.0
14.5,36.4,50.0,203.0,5.0,3.4,2024-09-15 09:00:00,29.5,67,1003.2,15.8,163,0.0
16.1,49.7,71.0,187.0,3.2,3.6,2024-09-15 10:00:00,31.2,61,1003.6,13.8,165,0.0
18.8,69.8,88.0,175.0,1.9,3.8,2024-09-15 11:00:00,32.7,56,1003.4,11.0,169,0.0
21.8,94.1,98.0,168.0,1.3,3.8,2024-09-15 12:00:00,34.0,51,1002.9,9.4,173,0.0
23.8,111.1,103.0,164.0,1.1,3.7,2024-09-15 13:00:00,35.1,47,1002.2,7.2,177,0.0
24.6,118.5,107.0,163.0,1.2,3.6,2024-09-15 14:00:00,35.8,43,1001.4,6.5,174,0.0
24.8,122.0,111.0,145.0,0.0,3.3,2024-09-15 15:00:00,36.2,39,1000.7,5.4,172,0.0
24.9,124.3,114.0,129.0,0.0,3.0,2024-09-15 16:00:00,36.3,37,1000.4,4.4,189,0.0
27.0,125.3,107.0,184.0,2.3,3.0,2024-09-15 17:00:00,35.9,37,1000.3,4.2,200,0.0
29.7,123.4,89.0,333.0,13.7,3.8,2024-09-15 18:00:00,33.6,51,1001.1,3.9,236,0.0
38.6,133.2,63.0,544.0,29.6,4.9,2024-09-15 19:00:00,31.3,58,1001.2,7.5,197,0.0
49.2,149.5,42.0,730.0,42.7,5.8,2024-09-15 20:00:00,31.6,56,1002.1,4.7,212,0.0
58.9,162.5,29.0,882.0,51.0,6.5,2024-09-15 21:00:00,30.8,58,1002.9,5.2,205,0.0
64.3,165.8,19.0,1011.0,56.5,7.0,2024-09-15 22:00:00,29.5,66,1003.3,5.5,169,0.0
