date,aqi_mean,pm2_5_mean,pm10_mean,ozone_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean
2024-06-17,71.34656652360515,21.775000000000002,55.77916666666667,90.375,198.66666666666666,5.570833333333333,3.9791666666666665,37.25833333333333,41.5,998.6916666666666,15.479166666666666,0.0
2024-06-18,89.46766468249689,30.329166666666666,104.48333333333333,80.29166666666667,173.08333333333334,4.195833333333334,4.125,37.079166666666666,43.75,996.5291666666667,16.8625,0.0
2024-06-19,104.08220825155821,36.53333333333333,152.9,76.875,194.125,6.220833333333334,3.783333333333333,36.86666666666667,43.541666666666664,992.6999999999999,13.770833333333334,0.0
2024-06-20,100.62870773754322,34.770833333333336,118.17916666666667,82.70833333333333,190.20833333333334,6.658333333333334,5.8125,36.725,46.958333333333336,991.8833333333333,16.879166666666666,0.0
2024-06-21,116.51789961954928,41.829166666666666,179.95833333333334,75.125,174.70833333333334,5.9125000000000005,4.858333333333333,32.92916666666667,56.875,996.9833333333332,12.637500000000001,0.024999999999999998
2024-06-22,154.00979100807868,61.32916666666667,202.9,100.25,258.4583333333333,7.375,6.220833333333334,34.666666666666664,47.666666666666664,998.2083333333334,6.7124999999999995,0.0
2024-06-23,135.36692330638087,49.53333333333333,137.30833333333334,94.70833333333333,316.7083333333333,11.4625,6.054166666666667,36.65833333333333,37.375,997.9541666666668,5.508333333333333,0.0
2024-06-24,116.72129873257562,41.84583333333333,110.06666666666666,95.66666666666667,380.625,15.608333333333334,5.95,37.78333333333333,30.125,996.1541666666667,6.979166666666667,0.0
2024-06-25,103.20815810094824,36.21666666666667,78.71249999999999,102.625,374.4166666666667,14.179166666666667,6.104166666666667,38.09166666666667,30.166666666666668,993.9208333333332,8.095833333333333,0.0
2024-06-26,117.55968444580476,42.454166666666666,120.675,98.04166666666667,265.25,8.733333333333333,4.666666666666667,38.15416666666667,40.833333333333336,994.1291666666666,8.275,0.0
2024-06-27,118.97101375493781,43.012499999999996,115.96249999999999,102.08333333333333,252.875,6.295833333333333,3.358333333333333,38.479166666666664,38.916666666666664,995.3666666666667,11.341666666666667,0.0
2024-06-28,72.31920600858369,22.2375,38.4375,102.125,242.125,4.641666666666667,3.091666666666667,36.0625,51.75,996.7458333333334,8.791666666666666,0.0
2024-06-29,76.78555959338898,24.295833333333334,41.2875,90.79166666666667,219.625,5.704166666666667,3.1374999999999997,36.395833333333336,50.083333333333336,995.725,11.549999999999999,0.0
2024-06-30,62.671673819742495,17.650000000000002,36.9125,80.83333333333333,181.54166666666666,4.041666666666667,2.9499999999999997,37.420833333333334,46.416666666666664,994.8208333333333,12.475,0.0
2024-07-01,66.97407010014307,19.695833333333333,38.69583333333333,89.625,185.08333333333334,3.7708333333333335,4.079166666666667,37.525,46.0,992.0791666666668,16.7375,0.0
2024-07-02,80.81029701439961,26.212500000000002,69.39999999999999,88.58333333333333,175.66666666666666,3.845833333333333,4.658333333333333,37.75833333333333,45.541666666666664,990.3541666666666,16.616666666666667,0.0
2024-07-03,93.8673670570305,32.0875,98.86666666666667,85.79166666666667,178.25,4.420833333333333,6.641666666666667,37.50416666666667,48.583333333333336,992.1916666666666,16.533333333333335,0.0
2024-07-04,79.70600858369099,25.75,77.91666666666667,75.25,165.125,4.875,6.541666666666667,37.199999999999996,49.75,994.5625,17.841666666666665,0.0
2024-07-05,103.22699243714999,36.229166666666664,111.3,81.45833333333333,166.83333333333334,4.466666666666667,7.629166666666666,37.02916666666667,47.25,992.7708333333334,18.141666666666666,0.0
